,online_order,book_table,rate,votes,location,rest_type,cost,menu_item
21574,1,0,3.4,12,29,73,300.0,8156
21575,1,0,3.7,43,0,73,250.0,8242
21576,1,0,3.7,14,0,73,200.0,8242
21577,1,0,3.2,4,89,73,500.0,2766
21578,1,0,3.4,8,0,73,150.0,8242
21579,0,0,3.6,65,1,73,300.0,8242
21580,0,0,2.9,231,29,37,800.0,8242
21593,1,0,3.8,185,0,73,400.0,1831
21594,1,0,3.7,51,3,73,300.0,1992
21595,1,0,3.0,11,0,73,200.0,1761
21596,1,0,3.5,12,0,73,250.0,7543
21597,1,0,3.7,26,0,73,400.0,4321
21598,1,0,3.9,33,29,50,600.0,8242
21599,1,0,3.2,4,4,73,100.0,8242
21600,0,0,3.8,67,0,73,400.0,8242
21601,0,0,2.8,127,0,73,300.0,8242
21602,0,0,3.0,67,0,73,300.0,8242
21603,0,0,3.2,5,29,73,200.0,8242
21604,0,0,3.4,52,1,73,300.0,8242
21606,0,0,3.6,141,29,73,300.0,8242
21607,0,0,3.6,46,4,73,450.0,8242
21608,0,0,3.4,12,0,73,300.0,8242
21609,0,0,3.5,12,0,73,200.0,8242
21610,0,0,3.4,4,29,73,350.0,8242
21611,0,0,3.8,149,4,73,150.0,8242
21613,0,0,3.7,41,0,24,450.0,8242
21614,0,0,3.1,8,0,24,600.0,8242
21615,0,0,3.1,6,89,56,200.0,8242
21616,0,0,3.1,6,0,73,400.0,8242
21621,0,0,3.5,8,0,24,700.0,8242
21622,0,0,3.3,16,89,24,600.0,8242
21624,0,0,3.1,10,29,11,200.0,8242
21645,1,0,3.1,12,4,73,150.0,6967
21646,1,0,3.3,0,4,73,300.0,2085
21647,1,0,3.6,16,0,73,300.0,1403
21648,0,0,4.0,40,0,11,400.0,8242
21649,0,0,3.4,15,3,73,150.0,8242
21650,0,0,3.6,56,3,73,400.0,8242
21651,0,0,3.4,25,29,73,200.0,8242
21652,0,0,3.6,42,0,73,400.0,8242
21653,0,0,3.1,9,0,73,350.0,8242
21655,0,0,3.8,47,0,37,200.0,8242
21656,0,0,3.3,4,0,73,200.0,8242
21657,0,0,3.3,4,3,50,400.0,8242
21658,0,0,3.5,15,0,73,200.0,8242
21659,0,0,3.6,38,0,73,250.0,8242
21660,0,0,3.4,4,3,52,600.0,8242
21661,0,0,3.1,23,3,50,450.0,8242
21663,0,0,3.3,5,0,73,400.0,8242
21664,0,0,3.3,4,89,73,500.0,8242
21665,0,0,3.6,34,0,73,650.0,8242
21666,0,0,3.5,14,3,73,100.0,8242
21667,0,0,3.5,14,0,73,300.0,8242
21669,0,0,3.4,6,0,73,300.0,8242
21671,0,0,3.3,22,0,73,300.0,8242
21672,1,0,3.2,11,0,73,250.0,360
21673,0,0,3.7,112,0,24,500.0,8242
21675,0,0,3.5,13,0,73,300.0,8242
21676,0,0,3.3,4,29,73,250.0,8242
21677,0,0,3.1,6,0,73,250.0,8242
21679,0,0,3.2,4,89,73,300.0,8242
21686,0,0,3.5,13,29,73,500.0,8242
21687,0,0,2.7,20,3,50,500.0,8242
21692,0,0,3.5,6,29,73,300.0,8242
21694,0,0,3.5,10,3,50,400.0,8242
21701,0,0,3.1,10,0,75,150.0,8242
21702,0,0,3.2,4,3,50,200.0,8242
21704,0,0,3.3,6,29,73,300.0,8242
21705,0,0,3.1,32,0,73,400.0,8242
21706,1,0,3.9,35,0,73,350.0,6618
21707,1,0,2.7,85,29,16,500.0,5053
21708,0,0,3.8,30,0,73,300.0,8242
21709,1,0,3.1,21,3,50,250.0,6956
21710,0,0,3.1,17,0,73,400.0,8242
21711,0,0,3.5,14,29,73,250.0,8242
21712,0,0,3.6,36,4,24,900.0,8242
21713,0,0,3.8,89,29,73,400.0,8242
21714,0,0,3.8,63,0,16,500.0,8242
21715,0,0,3.1,54,29,73,300.0,8242
21716,0,0,3.3,6,0,73,250.0,8242
21718,1,0,3.3,25,3,24,600.0,5856
21719,1,1,3.9,487,0,16,700.0,8242
21720,0,0,3.5,21,0,73,200.0,8242
21721,1,0,3.4,16,89,24,800.0,4629
21723,1,0,4.0,113,0,14,250.0,6081
21724,1,0,3.0,260,0,73,250.0,5710
21725,1,0,3.8,187,29,16,500.0,6917
21726,1,0,3.3,50,0,45,400.0,368
21729,0,1,4.3,1248,31,25,1000.0,8242
21730,0,1,3.9,1786,29,6,1300.0,8242
21731,1,1,4.1,592,29,25,1200.0,8242
21732,1,1,4.1,975,31,65,1500.0,8242
21733,1,1,4.1,446,31,71,1200.0,8242
21734,0,1,3.8,152,31,57,1350.0,8242
21735,0,1,3.8,234,31,24,1000.0,8242
21736,0,0,4.3,697,29,63,1500.0,8242
21737,0,1,4.5,456,29,65,1500.0,8242
21738,1,1,4.4,2499,3,68,900.0,8242
21739,1,1,4.3,4323,29,63,1600.0,8242
21740,1,1,4.2,2217,29,71,1200.0,8242
21741,0,1,4.4,1162,0,25,1100.0,8242
21742,0,1,4.2,1197,29,30,1200.0,8242
21743,1,1,4.1,1407,29,30,1100.0,8242
21744,0,1,4.0,725,29,71,1500.0,8242
21745,1,0,3.9,919,29,6,1000.0,8242
21746,1,1,4.0,1017,29,69,1300.0,8242
21747,1,1,4.1,847,29,25,1100.0,8242
21748,0,0,3.4,97,29,25,1100.0,8242
21749,0,0,3.1,30,1,6,1000.0,8242
21750,0,0,3.0,98,1,6,800.0,8242
21751,0,0,2.8,56,29,57,1200.0,8242
21752,0,1,4.6,538,31,24,1100.0,8242
21753,0,1,4.7,3855,29,24,1600.0,8242
21754,0,0,4.3,357,29,24,1200.0,8242
21755,0,1,4.1,2461,29,24,1000.0,8242
21756,0,1,4.1,1239,29,24,800.0,8242
21757,1,1,4.1,1547,29,24,1000.0,8242
21758,0,1,3.9,48,29,24,900.0,8242
21759,1,1,3.8,763,29,24,600.0,8242
21760,1,1,4.0,347,29,24,1000.0,8242
21761,1,1,3.8,561,29,24,800.0,8242
21763,0,0,3.7,203,29,24,900.0,8242
21764,0,1,3.9,165,29,24,1000.0,8242
21765,0,0,3.3,177,29,24,950.0,8242
21766,0,0,2.7,43,29,24,1000.0,8242
21767,0,0,3.5,44,29,24,1000.0,8242
21768,1,1,4.4,2496,3,68,900.0,8242
21769,1,1,4.2,1976,3,24,1000.0,8242
21770,0,1,4.9,6404,0,24,1600.0,8242
21771,1,1,4.3,1247,31,24,1000.0,8242
21772,0,1,4.4,1154,0,25,1100.0,8242
21774,1,1,3.8,362,31,24,600.0,8242
21775,1,1,3.8,584,31,24,1200.0,8242
21776,0,1,3.8,176,31,24,1350.0,8242
21777,0,1,4.1,1445,29,16,800.0,8242
21778,1,0,4.1,53,29,16,600.0,8242
21779,0,0,3.9,764,29,17,600.0,8242
21780,1,0,4.0,510,29,23,1000.0,8242
21781,0,0,4.0,129,29,16,600.0,8242
21782,1,0,4.2,170,29,16,600.0,5044
21784,0,0,4.2,386,29,16,700.0,8242
21785,1,1,3.9,728,29,16,800.0,8242
21787,0,0,4.1,522,29,16,550.0,8242
21788,1,0,4.1,206,29,76,650.0,8242
21789,1,1,4.4,4410,29,26,600.0,8242
21790,1,0,3.7,132,29,16,400.0,8242
21791,1,1,4.2,239,29,26,600.0,7003
21792,0,0,3.7,34,29,16,500.0,8242
21793,1,0,3.8,46,29,16,450.0,7994
21794,1,0,3.6,10,29,16,500.0,8242
21795,1,0,3.5,27,29,16,650.0,1247
21796,1,0,2.6,18,29,16,500.0,8242
21797,0,0,3.4,48,29,16,550.0,8242
21798,0,0,3.8,33,29,16,300.0,8242
21799,0,0,3.4,6,29,16,600.0,8242
21802,1,0,3.7,127,29,16,700.0,8242
21803,1,0,3.9,153,29,50,400.0,8242
21804,1,0,2.7,85,29,16,500.0,8242
21805,1,0,3.8,187,29,16,500.0,8242
21807,1,0,4.0,41,3,50,400.0,8242
21808,0,0,3.9,124,3,16,500.0,8242
21809,1,0,3.9,50,3,16,600.0,3253
21810,1,0,3.6,17,3,37,900.0,8242
21811,0,1,3.6,39,3,19,800.0,8242
21812,0,0,3.6,13,3,16,700.0,8242
21813,0,0,3.3,14,3,19,700.0,8242
21814,0,0,3.7,9,3,16,400.0,8242
21816,1,1,4.3,1265,31,26,800.0,8242
21817,0,0,4.2,713,31,16,500.0,8242
21818,0,0,4.1,710,31,16,850.0,8242
21819,0,1,3.5,11,31,16,800.0,8242
21820,1,0,4.1,464,0,16,500.0,8242
21821,1,0,4.1,130,31,16,650.0,8242
21822,1,0,3.8,30,31,16,400.0,8242
21823,1,0,4.0,204,0,17,500.0,6500
21824,1,0,3.9,91,31,16,300.0,8242
21825,1,0,4.2,450,31,16,400.0,6939
21826,1,0,4.0,310,31,16,750.0,8242
21828,0,0,3.8,46,31,16,400.0,8242
21829,0,0,3.6,19,31,73,200.0,8242
21830,0,0,3.9,144,48,16,550.0,8242
21831,1,0,3.0,61,0,16,650.0,8242
21832,1,0,3.8,614,0,16,600.0,8242
21833,1,0,3.9,247,31,16,400.0,8242
21834,1,0,2.9,7,0,16,400.0,8242
21835,0,0,3.2,11,0,16,500.0,8242
21836,1,0,3.8,75,1,23,200.0,165
21837,0,0,3.7,167,31,16,400.0,8242
21838,1,1,3.9,488,0,16,700.0,8242
21839,1,0,4.5,1185,0,36,500.0,3787
21840,1,0,4.1,52,0,86,250.0,8242
21841,1,0,4.2,785,0,73,300.0,4415
21842,1,0,3.8,630,79,36,450.0,5045
21843,1,0,3.2,167,3,73,600.0,8242
21844,1,0,4.1,1277,0,24,900.0,8242
21845,1,0,3.8,256,0,24,800.0,8242
21846,1,0,3.9,247,0,73,400.0,243
21847,1,0,4.1,66,29,86,300.0,8242
21848,1,0,4.0,808,48,24,500.0,7681
21849,1,0,3.3,42,0,73,500.0,4623
21850,1,0,3.4,150,0,73,400.0,6407
21851,1,0,4.1,418,31,73,500.0,8242
21852,1,0,3.8,22,29,73,400.0,8242
21853,1,0,4.5,556,0,37,400.0,8242
21854,1,0,3.7,22,3,73,400.0,8242
21855,1,0,3.7,215,0,73,200.0,8242
21856,1,0,3.9,331,0,16,200.0,217
21857,1,0,4.2,95,31,13,400.0,8242
21858,1,0,3.5,735,0,24,600.0,8242
21859,1,0,3.6,209,29,86,300.0,8242
21860,1,0,3.6,121,29,86,400.0,8242
21861,1,0,3.8,23,29,73,150.0,8242
21862,1,1,3.8,170,37,24,700.0,8242
21863,1,0,3.7,6,29,86,400.0,8242
21864,1,0,3.5,9,29,86,400.0,8242
21865,1,0,3.9,502,29,86,400.0,6268
21866,1,0,2.9,258,0,73,250.0,8242
21867,1,0,4.0,403,3,73,400.0,140
21868,1,0,4.0,944,0,24,600.0,8242
21869,1,0,3.9,181,0,73,250.0,103
21870,1,0,4.0,199,0,73,300.0,8242
21871,1,0,4.4,825,31,37,400.0,8242
21872,1,0,3.7,476,0,73,450.0,1344
21873,1,0,3.9,62,29,73,300.0,8242
21874,1,0,3.1,178,3,73,250.0,8242
21875,1,0,3.2,170,48,73,300.0,6025
21876,1,0,3.8,101,29,73,200.0,8242
21877,1,0,3.6,7,0,73,200.0,5214
21878,1,0,3.7,20,3,37,300.0,8242
21879,1,0,4.2,467,0,73,400.0,4480
21880,1,0,3.3,212,29,73,350.0,8242
21881,1,0,3.9,21,0,86,200.0,8242
21882,1,0,4.4,1972,31,24,800.0,8242
21883,1,0,3.7,132,29,73,250.0,6423
21884,1,0,3.9,38,0,86,250.0,5147
21885,1,0,4.1,303,31,73,200.0,120
21886,1,0,3.6,247,48,73,300.0,251
21887,1,0,4.0,118,0,73,250.0,8242
21888,1,0,4.1,130,0,73,150.0,6608
21889,1,0,3.6,519,29,24,400.0,184
21890,1,0,3.8,474,3,73,600.0,2982
21891,1,0,3.9,70,3,37,350.0,8242
21892,1,0,4.3,794,31,73,300.0,8242
21893,1,0,3.5,93,29,86,600.0,8242
21894,1,0,3.7,210,0,73,300.0,8242
21895,1,0,3.1,245,48,73,300.0,8242
21896,1,0,3.3,456,3,24,550.0,8242
21897,1,0,3.4,78,3,73,450.0,5161
21898,1,0,2.6,174,0,24,450.0,8242
21899,1,0,4.2,53,29,86,200.0,4443
21900,1,0,3.7,11,29,86,400.0,8242
21901,1,0,4.0,79,31,73,100.0,8242
21902,1,0,2.7,159,29,73,750.0,8242
21903,1,0,3.9,14,29,86,400.0,8242
21904,1,0,3.7,6,29,86,500.0,6178
21905,1,0,3.7,25,0,73,400.0,8242
21906,1,0,3.7,15,29,86,200.0,8242
21907,1,0,4.0,334,29,73,300.0,7398
21908,1,0,3.6,49,29,73,300.0,1283
21909,1,0,3.9,313,29,73,500.0,4595
21910,1,0,4.3,632,31,73,200.0,8242
21911,1,0,4.0,253,31,37,300.0,5673
21912,1,0,3.5,86,37,73,100.0,5122
21913,1,0,3.6,140,3,73,200.0,4769
21914,1,0,3.7,18,29,56,100.0,8242
21915,1,0,3.4,26,29,86,150.0,8242
21916,1,0,3.1,31,0,86,400.0,8242
21917,1,0,3.4,14,29,86,200.0,8242
21918,1,0,3.8,25,48,73,150.0,1166
21919,1,0,3.9,54,3,73,400.0,8242
21920,1,1,4.0,205,29,73,700.0,8242
21921,1,0,4.0,958,31,73,500.0,8242
21922,1,0,3.7,132,29,16,400.0,8242
21923,1,0,3.4,13,31,73,400.0,8242
21924,1,0,3.3,351,31,73,400.0,8242
21925,1,0,3.9,169,48,11,150.0,8242
21926,1,0,3.4,44,3,73,400.0,8242
21927,1,0,3.4,16,0,73,600.0,8242
21928,1,0,3.3,46,0,45,400.0,8242
21929,1,0,3.9,210,31,13,400.0,8242
21930,1,0,3.7,37,31,73,100.0,7214
21931,1,0,3.2,49,0,73,300.0,8242
21932,1,0,4.0,190,29,36,650.0,6988
21934,1,0,3.4,35,29,73,200.0,8242
21935,1,0,4.0,1986,29,24,800.0,8242
21936,1,0,2.9,132,0,73,300.0,8242
21937,1,0,4.1,232,29,0,500.0,2587
21938,1,0,3.9,15,0,73,100.0,7897
21939,1,0,3.9,124,48,73,400.0,8242
21940,1,0,3.4,137,0,86,500.0,212
21941,1,0,3.8,182,3,50,600.0,8242
21942,1,0,4.2,380,29,24,750.0,8242
21943,1,0,3.9,20,0,86,300.0,8242
21944,1,1,4.0,743,3,24,800.0,8242
21945,1,0,3.5,74,3,73,400.0,8242
21946,1,0,3.5,57,3,73,350.0,8242
21947,1,0,3.7,129,3,86,400.0,8242
21948,1,0,4.1,381,0,73,250.0,8242
21949,1,0,3.3,6,3,73,300.0,881
21950,1,0,3.8,99,0,24,350.0,4469
21951,1,1,4.4,4410,29,26,600.0,8242
21952,1,0,3.5,8,0,36,600.0,8242
21953,1,1,4.1,176,31,24,500.0,4372
21954,1,0,3.2,21,0,86,600.0,8242
21955,1,0,3.8,65,48,73,200.0,5939
21956,1,0,4.0,153,29,73,200.0,8150
21957,1,0,3.5,11,29,73,200.0,8242
21958,1,0,3.2,5,3,73,300.0,8242
21959,1,0,3.2,94,3,73,350.0,4056
21960,1,0,4.0,183,29,83,400.0,6868
21961,1,0,3.7,23,31,73,300.0,1077
21962,1,0,3.4,18,29,86,400.0,8242
21963,1,0,3.7,66,29,73,400.0,8242
21964,1,0,3.3,22,3,24,600.0,8242
21965,1,0,3.9,34,0,0,500.0,6480
21966,1,0,3.7,171,29,73,200.0,7384
21967,1,0,2.9,345,0,86,450.0,2495
21968,1,0,4.0,193,48,73,300.0,189
21970,1,0,3.9,183,0,73,250.0,8242
21971,1,0,3.0,102,0,24,600.0,4583
21972,1,0,4.1,240,29,37,500.0,8242
21973,1,0,3.2,19,0,73,400.0,5834
21974,1,0,3.2,209,31,14,250.0,6678
21975,1,0,4.6,409,3,24,1000.0,5002
21976,1,0,2.9,65,0,24,500.0,6239
21977,1,0,3.8,209,3,24,700.0,1485
21978,1,0,3.9,100,0,24,600.0,7683
21979,1,1,3.5,551,3,24,600.0,1906
21980,1,1,4.1,367,31,24,1200.0,4871
21981,1,0,4.2,102,0,73,300.0,6133
21982,1,0,3.9,358,0,73,400.0,6653
21983,1,0,3.0,177,48,73,400.0,8242
21984,1,0,3.9,136,31,73,400.0,445
21985,1,0,3.9,438,0,24,650.0,4937
21986,1,0,3.5,19,37,24,400.0,4417
21987,1,0,3.1,7,48,73,250.0,3996
21988,1,0,3.3,513,48,24,700.0,711
21989,1,0,3.7,41,48,73,200.0,3993
21990,1,0,2.6,231,48,73,400.0,7230
21991,1,0,4.0,113,0,73,400.0,2852
21992,1,0,3.9,97,31,73,200.0,4391
21994,1,0,3.1,14,29,86,250.0,8242
21996,1,0,3.7,248,48,73,400.0,8242
21997,1,0,4.0,97,3,36,600.0,4129
21998,1,0,3.0,354,29,73,400.0,3123
21999,1,0,4.2,450,31,16,400.0,6939
22000,1,0,3.6,35,29,73,200.0,4048
22001,1,0,4.0,25,29,11,200.0,2382
22002,1,0,3.9,47,29,83,100.0,562
22003,1,0,3.7,126,48,24,750.0,2084
22004,1,0,3.7,34,0,73,300.0,4553
22005,1,0,4.0,85,0,73,400.0,5908
22006,1,0,3.5,46,48,73,350.0,3345
22007,1,0,3.8,115,48,73,250.0,7834
22008,1,0,3.8,12,0,73,300.0,1746
22009,1,1,4.2,2206,29,71,1200.0,7193
22011,1,1,4.1,1547,29,24,1000.0,4114
22012,1,0,3.6,42,37,25,500.0,7517
22013,1,0,3.4,23,0,36,300.0,3766
22014,1,0,3.6,4,29,86,200.0,6927
22015,1,0,3.9,152,48,73,300.0,8242
22016,1,0,3.8,38,29,85,150.0,8242
22017,1,1,3.9,1230,3,24,900.0,1997
22018,1,0,3.9,101,3,37,400.0,584
22019,1,0,3.7,21,31,73,200.0,7751
22020,1,0,3.9,142,3,11,300.0,5665
22021,1,0,3.7,168,3,73,600.0,7826
22022,1,0,3.7,111,3,24,800.0,4212
22023,1,0,3.8,578,31,24,900.0,674
22024,1,0,2.5,321,29,73,400.0,7093
22025,1,0,3.8,184,0,73,400.0,1836
22026,1,0,4.0,206,29,36,450.0,3376
22027,1,0,3.7,84,3,73,500.0,7151
22028,1,0,3.4,22,3,86,300.0,3248
22029,1,0,3.4,17,31,73,100.0,2021
22030,1,0,4.0,166,31,73,400.0,5811
22031,1,0,3.1,8,29,86,400.0,6785
22032,1,1,3.9,488,0,16,700.0,8242
22033,1,0,3.3,12,48,73,200.0,892
22034,1,0,4.5,155,31,11,300.0,4511
22035,1,0,3.7,666,29,24,650.0,493
22036,1,0,3.8,151,31,37,350.0,996
22037,1,0,4.0,260,29,73,300.0,8242
22038,1,0,3.5,221,0,84,400.0,522
22039,1,0,3.6,21,31,73,150.0,5307
22040,1,0,3.9,121,3,73,300.0,1918
22041,1,0,3.9,85,29,73,300.0,4779
22042,1,0,3.5,11,29,73,200.0,8242
22043,1,1,4.2,177,31,24,800.0,6972
22044,1,0,3.9,50,3,16,600.0,7329
22045,1,0,3.8,31,3,73,300.0,5614
22046,1,0,4.3,539,29,73,300.0,7666
22047,1,0,3.7,328,0,86,500.0,7950
22048,1,0,3.6,34,3,73,100.0,392
22049,1,0,3.8,267,3,36,400.0,7217
22050,1,0,4.0,36,0,39,300.0,8242
22051,1,0,4.1,339,31,73,300.0,6942
22052,1,0,3.9,128,48,24,500.0,4408
22054,1,0,4.1,306,48,24,700.0,5071
22055,1,0,3.4,7,29,86,200.0,601
22056,1,0,3.6,45,3,56,200.0,5899
22057,1,0,3.9,73,3,86,400.0,8242
22058,1,0,4.0,108,31,73,500.0,7963
22059,1,0,3.6,15,0,73,250.0,8242
22060,1,1,4.3,4321,29,63,1600.0,3865
22061,1,0,3.9,42,31,73,500.0,5260
22062,1,0,3.0,82,1,73,300.0,4040
22063,1,0,3.7,34,3,0,500.0,2643
22064,1,0,3.6,14,3,86,200.0,7539
22066,1,0,4.1,53,29,16,600.0,7292
22067,1,0,3.2,18,29,5,300.0,961
22068,1,0,3.0,9,48,73,400.0,7958
22070,1,0,3.7,32,3,73,300.0,8242
22071,1,0,3.6,11,0,11,200.0,8242
22072,1,0,3.5,7,29,73,200.0,5656
22073,1,0,3.7,28,31,5,200.0,5517
22074,1,0,3.3,5,48,73,200.0,8242
22075,1,0,3.1,43,3,73,500.0,8242
22076,1,0,3.3,5,29,84,200.0,6776
22077,1,0,3.8,10,0,0,450.0,3442
22078,1,0,3.0,122,3,24,500.0,7837
22079,1,0,3.6,25,37,24,500.0,2534
22080,1,0,3.6,33,29,73,200.0,5070
22081,1,0,3.9,349,29,24,600.0,1068
22083,1,0,3.8,69,31,73,200.0,74
22085,1,0,3.5,47,29,73,300.0,180
22086,1,0,3.0,10,29,73,300.0,537
22087,1,0,3.4,277,0,77,250.0,257
22088,1,0,3.7,82,29,73,400.0,64
22089,1,0,3.6,47,31,86,100.0,5232
22090,1,1,4.1,627,0,25,1500.0,2912
22091,1,0,4.0,258,3,73,500.0,5508
22092,1,0,3.8,11,0,11,150.0,8242
22093,1,0,3.5,13,0,85,100.0,8242
22094,1,0,3.6,241,48,73,300.0,8176
22095,1,0,3.6,11,0,11,200.0,3272
22096,1,0,3.8,23,0,73,300.0,2347
22097,1,0,3.6,64,0,73,350.0,4722
22098,1,0,3.8,367,0,24,600.0,6377
22099,1,0,3.0,348,3,73,400.0,5097
22100,1,0,3.3,15,3,73,350.0,7536
22103,1,0,3.3,4,3,50,300.0,6017
22104,1,0,3.9,37,29,73,400.0,1231
22105,1,0,3.1,89,0,73,350.0,4792
22106,1,0,3.1,42,0,73,800.0,1591
22107,1,0,4.3,864,1,37,500.0,5346
22108,1,1,4.1,1064,31,25,1200.0,7005
22109,1,0,4.1,206,29,76,650.0,4157
22111,1,0,3.7,37,29,36,600.0,7464
22112,1,0,3.6,8,29,73,300.0,8242
22113,1,0,3.9,212,31,24,500.0,3197
22115,1,0,3.7,11,3,73,250.0,1088
22116,1,0,3.2,36,48,73,200.0,3711
22117,1,0,4.2,289,3,73,400.0,6582
22118,1,0,4.4,677,3,56,500.0,4900
22119,1,0,4.2,170,29,16,600.0,5043
22120,1,0,3.7,28,3,16,900.0,29
22121,1,0,3.9,135,31,73,350.0,3021
22122,1,0,3.4,64,3,73,200.0,6240
22124,1,1,4.4,2241,3,25,1200.0,6915
22125,1,0,3.9,52,31,73,200.0,4388
22127,1,0,3.7,54,31,73,400.0,2263
22128,1,0,3.3,4,29,36,600.0,5727
22129,1,0,3.3,9,3,36,300.0,8120
22130,1,0,3.9,92,31,73,200.0,6069
22132,1,0,4.1,91,29,0,500.0,8242
22133,1,0,3.3,6,3,50,250.0,8208
22135,1,0,3.8,46,29,73,450.0,5074
22136,1,0,3.9,386,29,73,600.0,5685
22137,1,0,3.7,27,0,11,100.0,8242
22138,1,0,2.8,91,0,73,400.0,8162
22139,1,1,4.3,1265,31,26,800.0,6574
22140,1,0,3.6,26,3,73,200.0,8242
22141,1,0,3.4,8,29,73,250.0,4957
22142,1,0,3.5,10,0,73,250.0,3163
22143,1,0,3.3,100,3,73,250.0,2335
22144,1,0,4.1,799,31,16,400.0,3708
22145,1,0,4.2,309,0,36,600.0,270
22146,1,0,4.0,1310,29,24,750.0,6976
22147,1,0,3.4,11,31,73,300.0,7595
22148,1,1,3.7,205,31,68,1000.0,3638
22149,1,0,3.8,338,0,24,800.0,1480
22150,1,0,3.8,46,29,16,450.0,7994
22151,1,0,3.9,671,0,24,500.0,7052
22152,1,0,4.0,41,3,50,400.0,985
22153,1,0,3.8,156,31,24,450.0,8242
22154,1,0,3.8,52,48,14,400.0,6506
22155,1,0,3.3,90,31,73,250.0,3384
22156,1,0,3.9,42,29,37,250.0,8242
22157,1,0,3.3,117,48,73,250.0,2258
22159,1,0,3.6,60,31,73,400.0,5452
22160,1,0,3.1,70,3,73,250.0,8201
22161,1,0,3.6,13,29,11,250.0,4368
22162,1,0,3.1,320,29,24,700.0,2331
22163,1,0,3.9,34,29,24,750.0,701
22164,1,0,3.3,7,3,83,300.0,8242
22165,1,0,3.1,17,3,37,450.0,7404
22166,1,0,3.7,98,29,24,500.0,5130
22167,1,0,3.7,48,0,73,350.0,2530
22168,1,0,3.6,11,3,37,150.0,4993
22169,1,0,2.9,23,31,83,250.0,8242
22170,1,0,3.7,16,31,73,100.0,469
22171,1,0,3.8,44,29,56,250.0,6520
22172,1,0,4.0,130,0,37,230.0,1212
22173,1,0,3.7,81,29,73,500.0,4946
22174,1,0,4.1,140,29,73,100.0,8242
22176,1,0,3.4,7,1,73,500.0,4430
22177,1,0,3.8,55,31,73,250.0,783
22178,1,0,4.0,204,0,17,500.0,6499
22179,1,0,3.8,122,7,36,750.0,3570
22180,1,0,3.1,106,3,24,450.0,2208
22181,1,0,3.5,8,0,37,130.0,7351
22182,1,0,3.8,61,0,73,300.0,264
22184,1,0,4.4,181,31,11,250.0,8242
22185,1,0,3.1,25,3,86,100.0,8242
22186,1,0,4.1,193,31,37,300.0,8242
22187,1,0,3.6,25,31,37,250.0,8242
22188,1,0,3.8,210,48,24,600.0,5393
22190,1,0,3.7,18,48,5,400.0,680
22192,1,0,2.8,39,29,24,1000.0,6568
22193,1,0,4.0,71,0,37,300.0,794
22195,1,0,3.7,37,29,24,800.0,4514
22196,1,0,3.5,9,37,24,600.0,5858
22197,1,0,3.7,47,31,77,400.0,8242
22198,1,0,4.0,467,31,24,600.0,8242
22199,1,0,4.4,359,31,37,400.0,8242
22200,1,0,3.6,23,3,5,450.0,3439
22201,1,0,3.6,10,29,73,200.0,6883
22202,1,0,3.9,99,3,73,300.0,8242
22203,1,0,3.0,6,3,54,400.0,6571
22205,1,0,3.7,46,3,24,600.0,1302
22207,1,1,4.2,1033,29,25,1100.0,5538
22208,1,1,4.1,459,29,24,700.0,2771
22209,1,0,3.7,41,29,37,150.0,4995
22210,1,1,4.1,446,31,71,1200.0,6310
22211,1,0,3.2,34,29,73,150.0,3528
22212,1,1,4.1,590,29,25,1200.0,4983
22213,1,0,3.1,21,3,50,250.0,6956
22214,1,0,3.4,16,3,11,150.0,3167
22215,1,0,3.4,5,0,75,300.0,3815
22216,1,0,3.5,13,0,73,300.0,6881
22217,1,0,3.1,6,48,73,300.0,3368
22218,1,0,3.1,10,29,50,500.0,7852
22219,1,0,3.4,9,0,73,250.0,359
22220,1,0,3.4,14,0,73,300.0,2755
22221,1,0,3.6,19,3,50,800.0,7207
22222,1,0,3.4,19,3,83,250.0,5331
22223,1,0,3.5,80,31,24,750.0,2340
22225,1,0,3.4,19,37,73,400.0,192
22226,1,0,3.9,153,29,50,400.0,2711
22227,1,0,4.2,249,0,39,500.0,609
22228,1,0,3.4,5,29,73,300.0,3204
22229,1,0,2.6,60,0,16,900.0,2967
22230,1,0,3.7,35,0,73,200.0,1859
22232,1,0,3.5,40,0,24,350.0,7395
22233,1,0,3.3,4,29,14,200.0,2858
22234,1,0,4.1,232,29,24,1000.0,7204
22235,1,0,2.6,51,0,86,300.0,8242
22238,1,1,4.3,1907,31,16,800.0,7657
22239,1,0,4.4,658,31,14,600.0,7847
22240,1,0,4.0,89,31,73,200.0,4610
22241,1,0,3.6,27,29,24,600.0,6104
22242,1,0,3.9,74,31,24,800.0,5426
22243,1,0,4.0,1781,31,73,200.0,52
22245,1,0,3.5,32,48,73,300.0,8242
22246,1,0,4.1,956,29,24,600.0,225
22247,1,0,3.3,7,29,86,300.0,6710
22248,1,0,3.9,51,0,11,200.0,6275
22249,1,0,2.8,165,3,73,450.0,4731
22251,1,0,3.8,32,3,56,200.0,3201
22253,1,0,4.2,265,31,16,700.0,311
22254,1,0,3.6,60,48,24,700.0,2321
22255,1,0,3.1,7,0,73,400.0,7505
22257,1,0,3.2,12,0,73,250.0,8242
22258,1,0,3.6,28,0,37,450.0,486
22259,1,0,3.6,323,3,50,800.0,8242
22260,1,0,4.1,30,31,11,100.0,7925
22261,1,0,4.0,77,29,73,150.0,5664
22262,1,0,3.5,51,3,73,200.0,8242
22264,1,0,2.8,19,31,73,300.0,3967
